t,topico,FL,FR,dpad_x
48.117,rodas,-37.0,-41.0,
48.117,rodas,-37.0,-42.0,
48.155,dpad,,,-0.3
48.177,rodas,-37.0,-41.0,
48.177,rodas,-34.0,-46.0,
48.177,rodas,-37.0,-39.0,
48.217,rodas,-37.0,-41.0,
48.217,rodas,-38.0,-41.0,
48.255,dpad,,,-0.3
48.277,rodas,-42.0,-41.0,
48.277,rodas,-35.0,-46.0,
48.277,rodas,-38.0,-42.0,
48.317,rodas,-38.0,-43.0,
48.317,rodas,-38.0,-42.0,
48.355,dpad,,,-0.3
48.377,rodas,-41.0,-49.0,
48.377,rodas,-37.0,-40.0,
48.377,rodas,-38.0,-42.0,
48.417,rodas,-38.0,-43.0,
48.418,rodas,-38.0,-42.0,
48.455,dpad,,,-0.3
48.477,rodas,-36.0,-43.0,
48.477,rodas,-39.0,-42.0,
48.478,rodas,-39.0,-43.0,
48.505,dpad,,,-0.3
48.517,rodas,-39.0,-43.0,
48.517,rodas,-39.0,-42.0,
48.559,dpad,,,-0.3
48.577,rodas,-38.0,-43.0,
48.577,rodas,-38.0,-41.0,
48.577,rodas,-39.0,-41.0,
48.608,dpad,,,-0.3
48.617,rodas,-38.0,-42.0,
48.617,rodas,-38.0,-41.0,
48.677,rodas,-38.0,-47.0,
48.677,rodas,-35.0,-42.0,
48.677,rodas,-40.0,-42.0,
48.708,dpad,,,-0.3
48.717,rodas,-37.0,-41.0,
48.717,rodas,-38.0,-41.0,
48.758,dpad,,,-0.3
48.777,rodas,-38.0,-41.0,
48.777,rodas,-35.0,-40.0,
48.777,rodas,-40.0,-40.0,
48.817,rodas,-37.0,-40.0,
48.817,rodas,-38.0,-39.0,
48.859,dpad,,,-0.3
48.877,rodas,-38.0,-39.0,
48.877,rodas,-38.0,-39.0,
48.877,rodas,-38.0,-39.0,
48.909,dpad,,,-0.3
48.917,rodas,-39.0,-38.0,
48.917,rodas,-39.0,-38.0,
48.959,dpad,,,-0.3
48.977,rodas,-40.0,-38.0,
48.977,rodas,-37.0,-38.0,
48.977,rodas,-42.0,-38.0,
49.017,rodas,-40.0,-38.0,
49.018,rodas,-40.0,-38.0,
49.059,dpad,,,-0.3
49.076,rodas,-40.0,-38.0,
49.077,rodas,-40.0,-38.0,
49.077,rodas,-41.0,-38.0,
49.118,rodas,-41.0,-38.0,
49.118,rodas,-41.0,-38.0,
49.160,dpad,,,-0.3
49.177,rodas,-41.0,-38.0,
49.177,rodas,-40.0,-39.0,
49.178,rodas,-40.0,-38.0,
49.237,rodas,-40.0,-38.0,
49.237,rodas,-40.0,-38.0,
49.259,dpad,,,-0.3
49.277,rodas,-41.0,-38.0,
49.277,rodas,-41.0,-38.0,
49.277,rodas,-41.0,-38.0,
49.309,dpad,,,-0.3
49.337,rodas,-40.0,-38.0,
49.337,rodas,-41.0,-38.0,
49.360,dpad,,,-0.3
49.377,rodas,-40.0,-38.0,
49.377,rodas,-40.0,-38.0,
49.377,rodas,-40.0,-38.0,
49.410,dpad,,,-0.3
49.423,dpad,,,0.0
49.437,rodas,-40.0,-38.0,
49.437,rodas,-40.0,-38.0,
49.477,rodas,-41.0,-42.0,
49.477,rodas,-40.0,-39.0,
49.477,rodas,-40.0,-39.0,
49.537,rodas,-40.0,-38.0,
49.537,rodas,-40.0,-38.0,
49.577,rodas,-39.0,-38.0,
49.577,rodas,-38.0,-33.0,
49.577,rodas,-38.0,-35.0,
49.637,rodas,-32.0,-35.0,
49.637,rodas,-35.0,-33.0,
49.676,rodas,-31.0,-27.0,
49.677,rodas,-29.0,-30.0,
49.677,rodas,-27.0,-24.0,
49.737,rodas,-29.0,-24.0,
49.737,rodas,-29.0,-26.0,
49.777,rodas,-23.0,-22.0,
49.777,rodas,-25.0,-22.0,
49.777,rodas,-25.0,-20.0,
49.837,rodas,-20.0,-20.0,
49.838,rodas,-20.0,-16.0,
49.877,rodas,-18.0,-16.0,
49.877,rodas,-18.0,-18.0,
49.878,rodas,0.0,-18.0,
49.937,rodas,0.0,-12.0,
49.937,rodas,0.0,-12.0,
49.977,rodas,-14.0,-12.0,
49.977,rodas,-14.0,-10.0,
49.978,rodas,-14.0,-10.0,
50.037,rodas,-14.0,-10.0,
50.037,rodas,-8.0,-10.0,
50.076,rodas,-8.0,-10.0,
50.077,rodas,-8.0,-6.0,
50.077,rodas,-8.0,-6.0,
50.137,rodas,-8.0,-6.0,
50.137,rodas,-8.0,-6.0,
50.177,rodas,0.0,-6.0,
50.177,rodas,0.0,-6.0,
50.177,rodas,0.0,-6.0,
50.237,rodas,0.0,-0.0,
50.237,rodas,0.0,-0.0,
50.277,rodas,0.0,-0.0,
50.277,rodas,0.0,-0.0,
50.277,rodas,0.0,-0.0,
50.337,rodas,0.0,-0.0,
50.337,rodas,0.0,-0.0,
50.377,rodas,0.0,-0.0,
50.377,rodas,0.0,-0.0,
50.377,rodas,0.0,-0.0,
50.437,rodas,0.0,-0.0,
50.437,rodas,0.0,-0.0,
50.477,rodas,0.0,-0.0,
50.477,rodas,0.0,-0.0,
50.478,rodas,0.0,-0.0,
50.537,rodas,0.0,-0.0,
50.537,rodas,0.0,-0.0,
50.576,rodas,0.0,-0.0,
50.577,rodas,0.0,-0.0,
50.577,rodas,0.0,-0.0,
50.578,dpad,,,0.3
50.627,dpad,,,0.3
50.637,rodas,0.0,-0.0,
50.637,rodas,0.0,-0.0,
50.677,rodas,0.0,-0.0,
50.677,rodas,0.0,-0.0,
50.677,dpad,,,0.3
50.678,rodas,0.0,-0.0,
50.737,rodas,0.0,-0.0,
50.737,rodas,0.0,-0.0,
50.776,rodas,0.0,-0.0,
50.777,rodas,0.0,-0.0,
50.777,rodas,0.0,-0.0,
50.778,dpad,,,0.3
50.828,dpad,,,0.3
50.837,rodas,11.0,11.0,
50.837,rodas,22.0,-0.0,
50.877,rodas,11.0,-0.0,
50.877,rodas,11.0,22.0,
50.878,rodas,27.0,29.0,
50.878,dpad,,,0.3
50.928,dpad,,,0.3
50.937,rodas,29.0,26.0,
50.937,rodas,32.0,31.0,
50.976,rodas,29.0,29.0,
50.977,rodas,35.0,31.0,
50.977,rodas,33.0,33.0,
51.029,dpad,,,0.3
51.037,rodas,33.0,38.0,
51.037,rodas,36.0,33.0,
51.077,rodas,34.0,39.0,
51.077,rodas,39.0,37.0,
51.078,rodas,36.0,37.0,
51.080,dpad,,,0.3
51.130,dpad,,,0.3
51.137,rodas,37.0,38.0,
51.137,rodas,37.0,42.0,
51.177,rodas,37.0,40.0,
51.177,rodas,38.0,39.0,
51.178,rodas,39.0,38.0,
51.230,dpad,,,0.3
51.237,rodas,39.0,42.0,
51.237,rodas,39.0,37.0,
51.277,rodas,40.0,39.0,
51.277,rodas,40.0,39.0,
51.277,rodas,41.0,38.0,
51.280,dpad,,,0.3
51.337,rodas,40.0,38.0,
51.337,rodas,40.0,38.0,
51.377,rodas,41.0,38.0,
51.377,rodas,41.0,38.0,
51.377,rodas,42.0,38.0,
51.380,dpad,,,0.3
51.436,rodas,42.0,38.0,
51.437,rodas,41.0,38.0,
51.476,rodas,41.0,38.0,
51.477,rodas,41.0,38.0,
51.477,rodas,42.0,38.0,
51.480,dpad,,,0.3
51.531,dpad,,,0.3
51.537,rodas,42.0,39.0,
51.537,rodas,42.0,39.0,
51.577,rodas,42.0,38.0,
51.577,rodas,42.0,41.0,
51.578,rodas,42.0,38.0,
51.630,dpad,,,0.3
51.637,rodas,41.0,39.0,
51.637,rodas,42.0,39.0,
51.697,rodas,41.0,39.0,
51.697,rodas,42.0,39.0,
51.698,rodas,42.0,39.0,
51.711,dpad,,,0.3
51.737,rodas,42.0,39.0,
51.737,rodas,42.0,39.0,
51.797,rodas,42.0,39.0,
51.797,rodas,42.0,39.0,
51.797,rodas,41.0,39.0,
51.810,dpad,,,0.3
51.837,rodas,42.0,39.0,
51.837,rodas,42.0,39.0,
51.861,dpad,,,0.3
51.898,rodas,43.0,39.0,
51.898,rodas,43.0,40.0,
51.898,rodas,42.0,40.0,
51.911,dpad,,,0.3
51.937,rodas,43.0,39.0,
51.937,rodas,43.0,40.0,
51.962,dpad,,,0.3
51.997,rodas,44.0,40.0,
51.997,rodas,44.0,40.0,
51.998,rodas,44.0,40.0,
52.012,dpad,,,0.3
52.037,rodas,44.0,40.0,
52.037,rodas,44.0,40.0,
52.063,dpad,,,0.3
52.097,rodas,45.0,37.0,
52.097,rodas,45.0,37.0,
52.097,rodas,45.0,40.0,
52.113,dpad,,,0.3
52.137,rodas,45.0,39.0,
52.137,rodas,45.0,40.0,
52.197,rodas,45.0,36.0,
52.197,rodas,45.0,40.0,
52.197,rodas,45.0,39.0,
52.213,dpad,,,0.3
52.237,rodas,45.0,38.0,
52.237,rodas,45.0,38.0,
52.264,dpad,,,0.3
52.297,rodas,45.0,41.0,
52.297,rodas,50.0,38.0,
52.297,rodas,43.0,38.0,
52.313,dpad,,,0.3
52.337,rodas,46.0,38.0,
52.337,rodas,45.0,38.0,
52.364,dpad,,,0.3
52.397,rodas,45.0,42.0,
52.397,rodas,45.0,35.0,
52.398,rodas,45.0,39.0,
52.414,dpad,,,0.3
52.437,rodas,45.0,38.0,
52.437,rodas,45.0,37.0,
52.465,dpad,,,0.3
52.497,rodas,46.0,38.0,
52.497,rodas,46.0,38.0,
52.497,rodas,46.0,39.0,
52.516,dpad,,,0.3
52.537,rodas,46.0,38.0,
52.537,rodas,46.0,38.0,
52.566,dpad,,,0.3
52.597,rodas,46.0,38.0,
52.597,rodas,46.0,39.0,
52.597,rodas,47.0,36.0,
52.637,rodas,47.0,39.0,
52.637,rodas,47.0,39.0,
52.666,dpad,,,0.3
52.697,rodas,47.0,39.0,
52.697,rodas,47.0,43.0,
52.698,rodas,47.0,37.0,
52.737,rodas,47.0,41.0,
52.737,rodas,47.0,39.0,
52.765,dpad,,,0.3
52.797,rodas,47.0,39.0,
52.797,rodas,46.0,42.0,
52.798,rodas,45.0,37.0,
52.816,dpad,,,0.3
52.837,rodas,45.0,40.0,
52.837,rodas,45.0,37.0,
52.866,dpad,,,0.3
52.897,rodas,44.0,38.0,
52.897,rodas,44.0,38.0,
52.897,rodas,44.0,38.0,
52.937,rodas,44.0,38.0,
52.937,rodas,42.0,38.0,
52.965,dpad,,,0.3
52.997,rodas,43.0,39.0,
52.997,rodas,43.0,38.0,
52.998,rodas,42.0,38.0,
53.015,dpad,,,0.3
53.037,rodas,42.0,39.0,
53.037,rodas,42.0,36.0,
53.097,rodas,42.0,41.0,
53.099,rodas,41.0,39.0,
53.100,rodas,42.0,39.0,
53.116,dpad,,,0.3
53.137,rodas,41.0,40.0,
53.137,rodas,41.0,39.0,
53.166,dpad,,,0.3
53.197,rodas,41.0,40.0,
53.197,rodas,41.0,40.0,
53.198,rodas,41.0,39.0,
53.237,rodas,41.0,40.0,
53.237,rodas,41.0,39.0,
53.266,dpad,,,0.3
53.297,rodas,41.0,39.0,
53.297,rodas,41.0,39.0,
53.298,rodas,41.0,39.0,
53.316,dpad,,,0.3
53.337,rodas,41.0,40.0,
53.337,rodas,41.0,40.0,
53.367,dpad,,,0.3
53.397,rodas,41.0,39.0,
53.397,rodas,41.0,39.0,
53.398,rodas,41.0,39.0,
53.417,dpad,,,0.3
53.437,rodas,41.0,40.0,
53.437,rodas,40.0,39.0,
53.468,dpad,,,0.3
53.497,rodas,40.0,39.0,
53.497,rodas,41.0,39.0,
53.497,rodas,40.0,39.0,
53.518,dpad,,,0.3
53.537,rodas,40.0,39.0,
53.537,rodas,41.0,39.0,
53.568,dpad,,,0.3
53.597,rodas,40.0,39.0,
53.597,rodas,41.0,39.0,
53.598,rodas,40.0,35.0,
53.637,rodas,40.0,40.0,
53.637,rodas,45.0,39.0,
53.668,dpad,,,0.3
53.697,rodas,39.0,38.0,
53.697,rodas,41.0,39.0,
53.698,rodas,40.0,39.0,
53.718,dpad,,,0.3
53.737,rodas,40.0,40.0,
53.738,rodas,41.0,40.0,
53.769,dpad,,,0.3
53.797,rodas,40.0,38.0,
53.798,rodas,40.0,38.0,
53.798,rodas,41.0,42.0,
53.836,rodas,40.0,37.0,
53.837,rodas,41.0,39.0,
53.868,dpad,,,0.3
53.897,rodas,41.0,39.0,
53.897,rodas,42.0,38.0,
53.897,rodas,42.0,44.0,
53.936,rodas,42.0,36.0,
53.937,rodas,42.0,39.0,
53.968,dpad,,,0.3
53.997,rodas,43.0,39.0,
53.998,rodas,43.0,38.0,
53.998,rodas,43.0,38.0,
54.018,dpad,,,0.3
54.036,rodas,43.0,35.0,
54.037,rodas,43.0,35.0,
54.068,dpad,,,0.3
54.097,rodas,43.0,39.0,
54.098,rodas,43.0,38.0,
54.098,rodas,43.0,38.0,
54.136,rodas,43.0,42.0,
54.137,rodas,44.0,36.0,
54.168,dpad,,,0.3
54.197,rodas,44.0,40.0,
54.197,rodas,44.0,39.0,
54.198,rodas,44.0,43.0,
54.219,dpad,,,0.3
54.237,rodas,45.0,37.0,
54.237,rodas,44.0,42.0,
54.270,dpad,,,0.3
54.297,rodas,44.0,42.0,
54.298,rodas,45.0,39.0,
54.298,rodas,45.0,39.0,
54.337,rodas,45.0,39.0,
54.337,rodas,45.0,39.0,
54.369,dpad,,,0.3
54.398,rodas,45.0,39.0,
54.399,rodas,45.0,39.0,
54.399,rodas,46.0,39.0,
54.437,rodas,46.0,39.0,
54.437,rodas,45.0,39.0,
54.469,dpad,,,0.3
54.497,rodas,46.0,39.0,
54.497,rodas,46.0,39.0,
54.497,rodas,45.0,39.0,
54.519,dpad,,,0.3
54.537,rodas,44.0,39.0,
54.537,rodas,45.0,39.0,
54.597,rodas,44.0,39.0,
54.597,rodas,45.0,39.0,
54.598,rodas,44.0,39.0,
54.620,dpad,,,0.3
54.637,rodas,44.0,39.0,
54.637,rodas,44.0,39.0,
54.671,dpad,,,0.3
54.697,rodas,44.0,40.0,
54.698,rodas,44.0,39.0,
54.698,rodas,44.0,40.0,
54.721,dpad,,,0.3
54.737,rodas,44.0,40.0,
54.737,rodas,44.0,40.0,
54.772,dpad,,,0.3
54.797,rodas,45.0,40.0,
54.797,rodas,44.0,40.0,
54.797,rodas,44.0,40.0,
54.837,rodas,44.0,41.0,
54.837,rodas,44.0,41.0,
54.872,dpad,,,0.3
54.898,rodas,44.0,41.0,
54.899,rodas,43.0,41.0,
54.899,rodas,44.0,41.0,
54.922,dpad,,,0.3
54.937,rodas,40.0,41.0,
54.937,rodas,46.0,41.0,
54.996,rodas,43.0,42.0,
54.997,rodas,43.0,41.0,
54.998,rodas,49.0,42.0,
55.022,dpad,,,0.3
55.037,rodas,43.0,42.0,
55.038,rodas,44.0,41.0,
55.073,dpad,,,0.3
55.097,rodas,43.0,42.0,
55.097,rodas,43.0,41.0,
55.098,rodas,43.0,42.0,
55.123,dpad,,,0.3
55.137,rodas,42.0,42.0,
55.137,rodas,43.0,42.0,
55.197,rodas,42.0,42.0,
55.198,rodas,43.0,41.0,
55.198,rodas,42.0,41.0,
55.223,dpad,,,0.3
55.236,rodas,42.0,38.0,
55.237,rodas,42.0,43.0,
55.273,dpad,,,0.3
55.297,rodas,42.0,41.0,
55.297,rodas,42.0,41.0,
55.297,rodas,42.0,44.0,
55.356,rodas,42.0,39.0,
55.357,rodas,43.0,40.0,
55.373,dpad,,,0.3
55.396,rodas,42.0,40.0,
55.397,rodas,42.0,40.0,
55.397,rodas,42.0,45.0,
55.423,dpad,,,0.3
55.457,rodas,42.0,37.0,
55.457,rodas,43.0,41.0,
55.497,rodas,42.0,39.0,
55.497,rodas,43.0,39.0,
55.498,rodas,43.0,40.0,
55.523,dpad,,,0.3
55.557,rodas,43.0,36.0,
55.557,rodas,42.0,40.0,
55.597,rodas,43.0,39.0,
55.597,rodas,42.0,40.0,
55.598,rodas,42.0,40.0,
55.623,dpad,,,0.3
55.658,rodas,42.0,37.0,
55.659,rodas,42.0,41.0,
55.697,rodas,43.0,40.0,
55.697,rodas,43.0,40.0,
55.698,rodas,42.0,40.0,
55.724,dpad,,,0.3
55.757,rodas,43.0,36.0,
55.757,rodas,43.0,40.0,
55.774,dpad,,,0.3
55.797,rodas,43.0,39.0,
55.798,rodas,43.0,38.0,
55.798,rodas,43.0,38.0,
55.857,rodas,43.0,38.0,
55.857,rodas,43.0,36.0,
55.874,dpad,,,0.3
55.897,rodas,43.0,36.0,
55.897,rodas,43.0,39.0,
55.898,rodas,43.0,35.0,
55.924,dpad,,,0.3
55.957,rodas,43.0,40.0,
55.957,rodas,43.0,37.0,
55.997,rodas,43.0,37.0,
55.997,rodas,44.0,38.0,
55.998,rodas,44.0,38.0,
56.025,dpad,,,0.3
56.057,rodas,45.0,37.0,
56.057,rodas,45.0,37.0,
56.076,dpad,,,0.3
56.097,rodas,44.0,37.0,
56.097,rodas,45.0,37.0,
56.097,rodas,45.0,37.0,
56.157,rodas,45.0,37.0,
56.157,rodas,44.0,37.0,
56.175,dpad,,,0.3
56.197,rodas,44.0,37.0,
56.198,rodas,44.0,41.0,
56.198,rodas,43.0,39.0,
56.225,dpad,,,0.3
56.257,rodas,43.0,38.0,
56.257,rodas,43.0,38.0,
56.276,dpad,,,0.3
56.297,rodas,43.0,38.0,
56.298,rodas,43.0,38.0,
56.299,rodas,43.0,38.0,
56.327,dpad,,,0.3
56.357,rodas,42.0,38.0,
56.357,rodas,42.0,38.0,
56.376,dpad,,,0.3
56.397,rodas,48.0,38.0,
56.398,rodas,40.0,38.0,
56.398,rodas,43.0,38.0,
56.457,rodas,42.0,38.0,
56.457,rodas,42.0,37.0,
56.458,dpad,,,0.0
56.497,rodas,43.0,38.0,
56.497,rodas,43.0,37.0,
56.497,rodas,43.0,37.0,
56.557,rodas,43.0,37.0,
56.557,rodas,43.0,36.0,
56.596,rodas,43.0,35.0,
56.597,rodas,41.0,30.0,
56.597,rodas,41.0,32.0,
56.657,rodas,39.0,32.0,
56.657,rodas,39.0,28.0,
56.697,rodas,33.0,29.0,
56.697,rodas,36.0,25.0,
56.698,rodas,31.0,27.0,
56.757,rodas,33.0,27.0,
56.757,rodas,32.0,21.0,
56.797,rodas,30.0,21.0,
56.797,rodas,30.0,23.0,
56.798,rodas,25.0,19.0,
56.857,rodas,27.0,19.0,
56.857,rodas,23.0,19.0,
56.897,rodas,23.0,16.0,
56.897,rodas,24.0,16.0,
56.898,rodas,23.0,13.0,
56.957,rodas,23.0,13.0,
56.957,rodas,22.0,13.0,
56.997,rodas,22.0,11.0,
56.999,rodas,18.0,11.0,
56.999,rodas,19.0,11.0,
57.057,rodas,19.0,11.0,
57.057,rodas,15.0,11.0,
57.097,rodas,15.0,11.0,
57.097,rodas,15.0,-0.0,
57.097,rodas,13.0,6.0,
57.157,rodas,13.0,6.0,
57.157,rodas,12.0,6.0,
57.197,rodas,12.0,6.0,
57.197,rodas,12.0,6.0,
57.198,rodas,12.0,6.0,
57.257,rodas,9.0,-0.0,
57.257,rodas,9.0,-0.0,
57.297,rodas,9.0,-0.0,
57.298,rodas,9.0,-0.0,
57.298,rodas,6.0,-0.0,
57.357,rodas,6.0,-0.0,
57.357,rodas,6.0,-0.0,
57.397,rodas,6.0,-0.0,
57.398,rodas,6.0,-0.0,
57.398,rodas,6.0,-0.0,
57.457,rodas,0.0,-0.0,
57.457,rodas,0.0,-0.0,
57.497,rodas,0.0,-0.0,
57.497,rodas,0.0,-0.0,
57.498,rodas,0.0,-0.0,
57.557,rodas,0.0,-0.0,
57.557,rodas,0.0,-0.0,
57.597,rodas,0.0,-0.0,
57.597,rodas,0.0,-0.0,
57.598,rodas,0.0,-0.0,
57.657,rodas,0.0,-0.0,
57.657,rodas,0.0,-0.0,
57.697,rodas,0.0,-0.0,
57.697,rodas,0.0,-0.0,
57.698,rodas,0.0,-0.0,
57.757,rodas,0.0,-0.0,
57.757,rodas,0.0,-0.0,
57.797,rodas,0.0,-0.0,
57.797,rodas,0.0,-0.0,
57.797,rodas,0.0,-0.0,
57.857,rodas,0.0,-0.0,
57.857,rodas,0.0,-0.0,
57.897,rodas,0.0,-0.0,
57.897,rodas,0.0,-0.0,
57.898,rodas,0.0,-0.0,
57.957,rodas,0.0,-0.0,
57.957,rodas,0.0,-0.0,
57.997,rodas,0.0,-0.0,
57.997,rodas,0.0,-0.0,
57.998,rodas,0.0,-0.0,
58.057,rodas,0.0,-0.0,
58.057,rodas,0.0,-0.0,
58.097,rodas,0.0,-0.0,
58.097,rodas,0.0,-0.0,
58.098,rodas,0.0,-0.0,
58.157,rodas,0.0,-0.0,
58.157,rodas,0.0,-0.0,
58.197,rodas,0.0,-0.0,
58.198,rodas,0.0,-0.0,
58.198,rodas,0.0,-0.0,
58.257,rodas,0.0,-0.0,
58.258,rodas,0.0,-0.0,
58.297,rodas,0.0,-0.0,
58.297,rodas,0.0,-0.0,
58.299,rodas,0.0,-0.0,
58.357,rodas,0.0,-0.0,
58.357,rodas,0.0,-0.0,
58.397,rodas,0.0,-0.0,
58.397,rodas,0.0,-0.0,
58.397,rodas,0.0,-0.0,
58.457,rodas,0.0,-0.0,
58.457,rodas,0.0,-0.0,
58.497,rodas,0.0,-0.0,
58.497,rodas,0.0,-0.0,
58.497,rodas,0.0,-0.0,
58.557,rodas,0.0,-0.0,
58.557,rodas,0.0,-0.0,
58.597,rodas,0.0,-0.0,
58.597,rodas,0.0,-0.0,
58.598,rodas,0.0,-0.0,
58.657,rodas,0.0,-0.0,
58.657,rodas,0.0,-0.0,
58.697,rodas,0.0,-0.0,
58.697,rodas,0.0,-0.0,
58.698,rodas,0.0,-0.0,
58.757,rodas,0.0,-0.0,
58.757,rodas,0.0,-0.0,
58.797,rodas,0.0,-0.0,
58.797,rodas,0.0,-0.0,
58.797,rodas,0.0,-0.0,
58.857,rodas,0.0,-0.0,
58.857,rodas,0.0,-0.0,
58.897,rodas,0.0,-0.0,
58.899,rodas,0.0,-0.0,
58.900,rodas,0.0,-0.0,
58.958,rodas,0.0,-0.0,
58.959,rodas,0.0,-0.0,
59.017,rodas,0.0,-0.0,
59.018,rodas,0.0,-0.0,
59.018,rodas,0.0,-0.0,
59.057,rodas,0.0,-0.0,
59.057,rodas,0.0,-0.0,
59.117,rodas,0.0,-0.0,
59.117,rodas,0.0,-0.0,
59.117,rodas,0.0,-0.0,
59.157,rodas,0.0,-0.0,
59.157,rodas,0.0,-0.0,
59.217,rodas,0.0,-0.0,
59.217,rodas,0.0,-0.0,
59.217,rodas,0.0,-0.0,
59.257,rodas,0.0,-0.0,
59.257,rodas,0.0,-0.0,
59.317,rodas,0.0,-0.0,
59.317,rodas,0.0,-0.0,
59.317,rodas,0.0,-0.0,
59.357,rodas,0.0,-0.0,
59.357,rodas,0.0,-0.0,
59.417,rodas,0.0,-0.0,
59.417,rodas,0.0,-0.0,
59.417,rodas,0.0,-0.0,
59.457,rodas,0.0,-0.0,
59.457,rodas,0.0,-0.0,
59.517,rodas,0.0,-0.0,
59.517,rodas,0.0,-0.0,
59.517,rodas,0.0,-0.0,
59.557,rodas,0.0,-0.0,
59.557,rodas,0.0,-0.0,
59.618,rodas,0.0,-0.0,
59.618,rodas,0.0,-0.0,
59.618,rodas,0.0,-0.0,
59.657,rodas,0.0,-0.0,
59.657,rodas,0.0,-0.0,
59.717,rodas,0.0,-0.0,
59.717,rodas,0.0,-0.0,
59.717,rodas,0.0,-0.0,
59.757,rodas,0.0,-0.0,
59.757,rodas,0.0,-0.0,
59.816,rodas,0.0,-0.0,
59.817,rodas,0.0,-0.0,
59.817,rodas,0.0,-0.0,
59.857,rodas,0.0,-0.0,
59.857,rodas,0.0,-0.0,
59.916,rodas,0.0,-0.0,
59.917,rodas,0.0,-0.0,
59.917,rodas,0.0,-0.0,
59.956,rodas,0.0,-0.0,
59.957,rodas,0.0,-0.0,
60.016,rodas,0.0,-0.0,
60.017,rodas,0.0,-0.0,
60.017,rodas,0.0,-0.0,
60.057,rodas,0.0,-0.0,
60.057,rodas,0.0,-0.0,
60.116,rodas,0.0,-0.0,
60.117,rodas,0.0,-0.0,
60.117,rodas,0.0,-0.0,
60.157,rodas,0.0,-0.0,
60.157,rodas,0.0,-0.0,
60.217,rodas,0.0,-0.0,
60.217,rodas,0.0,-0.0,
60.218,rodas,0.0,-0.0,
60.257,rodas,0.0,-0.0,
60.257,rodas,0.0,-0.0,
60.317,rodas,0.0,-0.0,
60.317,rodas,0.0,-0.0,
60.318,rodas,0.0,-0.0,
60.357,rodas,0.0,-0.0,
60.357,rodas,0.0,-0.0,
60.417,rodas,0.0,-0.0,
60.417,rodas,0.0,-0.0,
60.417,rodas,0.0,-0.0,
60.457,rodas,0.0,-0.0,
60.457,rodas,0.0,-0.0,
60.517,rodas,0.0,-0.0,
60.517,rodas,0.0,-0.0,
60.517,rodas,0.0,-0.0,
60.557,rodas,0.0,-0.0,
60.557,rodas,0.0,-0.0,
60.616,rodas,0.0,-0.0,
60.617,rodas,0.0,-0.0,
60.617,rodas,0.0,-0.0,
60.657,rodas,0.0,-0.0,
60.657,rodas,0.0,-0.0,
60.717,rodas,0.0,-0.0,
60.717,rodas,0.0,-0.0,
60.717,rodas,0.0,-0.0,
60.757,rodas,0.0,-0.0,
60.757,rodas,0.0,-0.0,
60.816,rodas,0.0,-0.0,
60.817,rodas,0.0,-0.0,
60.817,rodas,0.0,-0.0,
60.857,rodas,0.0,-0.0,
60.858,rodas,0.0,-0.0,
60.917,rodas,0.0,-0.0,
60.918,rodas,0.0,-0.0,
60.918,rodas,0.0,-0.0,
60.957,rodas,0.0,-0.0,
60.957,rodas,0.0,-0.0,
61.017,rodas,0.0,-0.0,
61.017,rodas,0.0,-0.0,
61.017,rodas,0.0,-0.0,
61.057,rodas,0.0,-0.0,
61.057,rodas,0.0,-0.0,
61.116,rodas,0.0,-0.0,
61.117,rodas,0.0,-0.0,
61.117,rodas,0.0,-0.0,
61.157,rodas,0.0,-0.0,
61.157,rodas,0.0,-0.0,
61.217,rodas,0.0,-0.0,
61.217,rodas,0.0,-0.0,
61.217,rodas,0.0,-0.0,
61.257,rodas,0.0,-0.0,
61.257,rodas,0.0,-0.0,
61.317,rodas,0.0,-0.0,
61.317,rodas,0.0,-0.0,
61.317,rodas,0.0,-0.0,
61.357,rodas,0.0,-0.0,
61.357,rodas,0.0,-0.0,
61.417,rodas,0.0,-0.0,
61.417,rodas,0.0,-0.0,
61.417,rodas,0.0,-0.0,
61.457,rodas,0.0,-0.0,
61.457,rodas,0.0,-0.0,
61.517,rodas,0.0,-0.0,
61.517,rodas,0.0,-0.0,
61.518,rodas,0.0,-0.0,
61.557,rodas,0.0,-0.0,
61.557,rodas,0.0,-0.0,
61.618,rodas,0.0,-0.0,
61.618,rodas,0.0,-0.0,
61.619,rodas,0.0,-0.0,
61.657,rodas,0.0,-0.0,
61.657,rodas,0.0,-0.0,
61.716,rodas,0.0,-0.0,
61.717,rodas,0.0,-0.0,
61.717,rodas,0.0,-0.0,
61.757,rodas,0.0,-0.0,
61.757,rodas,0.0,-0.0,
61.817,rodas,0.0,-0.0,
61.817,rodas,0.0,-0.0,
61.817,rodas,0.0,-0.0,
61.857,rodas,0.0,-0.0,
61.857,rodas,0.0,-0.0,
61.917,rodas,0.0,-0.0,
61.917,rodas,0.0,-0.0,
61.917,rodas,0.0,-0.0,
61.957,rodas,0.0,-0.0,
61.957,rodas,0.0,-0.0,
62.017,rodas,0.0,-0.0,
62.017,rodas,0.0,-0.0,
62.017,rodas,0.0,-0.0,
62.057,rodas,0.0,-0.0,
62.057,rodas,0.0,-0.0,
62.117,rodas,0.0,-0.0,
62.117,rodas,0.0,-0.0,
62.117,rodas,0.0,-0.0,
62.177,rodas,0.0,-0.0,
62.177,rodas,0.0,-0.0,
62.218,rodas,0.0,-0.0,
62.220,rodas,0.0,-0.0,
62.220,rodas,0.0,-0.0,
