t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
5.253,1.2747,-0.1702,-0.0111,0.0126,0.0476,1.1,0.498,0.209,0.498,0.209,0.0,5,1,6.18
5.288,1.2747,-0.1702,-0.0111,0.0613,0.3218,1.1,0.498,0.209,0.498,0.209,0.0,6,1,6.18
5.318,1.2747,-0.1702,-0.0111,0.0613,0.3218,1.1,0.498,0.215,0.498,0.209,0.0,6,1,6.18
5.349,1.2747,-0.1702,-0.0111,0.0613,0.3218,1.1,0.498,0.215,0.498,0.22,0.0,6,1,6.18
5.38,1.3103,-0.1707,-0.0104,0.0257,0.3218,1.1,0.498,0.215,0.498,0.22,0.0,6,1,6.152
5.41,1.3103,-0.1707,-0.0104,0.0257,0.3218,1.1,0.498,0.219,0.498,0.22,0.0,6,1,6.152
5.441,1.3103,-0.1707,-0.0104,0.0257,0.3218,1.1,0.498,0.219,0.498,0.219,0.0,6,1,6.152
5.472,1.3399,-0.171,-0.0091,0.0032,0.3218,1.1,0.498,0.219,0.498,0.219,0.0,6,1,6.129
5.502,1.3399,-0.171,-0.0091,0.0032,0.3218,1.1,0.498,0.228,0.498,0.219,0.0,6,1,6.129
5.533,1.3399,-0.171,-0.0091,0.0032,0.3218,1.1,0.498,0.228,0.498,0.228,0.0,6,1,6.129
5.564,1.3694,-0.1714,-0.0079,0.0129,0.3218,1.1,0.498,0.228,0.498,0.228,0.0,6,1,6.105
5.594,1.3694,-0.1714,-0.0079,0.0129,0.3218,1.1,0.498,0.231,0.498,0.228,0.0,6,1,6.105
5.625,1.3694,-0.1714,-0.0079,0.0129,0.3218,1.1,0.498,0.231,0.498,0.231,0.0,6,1,6.105
5.656,1.393,-0.1717,-0.0065,0.0206,0.3218,1.1,0.498,0.231,0.498,0.231,0.0,6,1,6.087
5.688,1.393,-0.1717,-0.0065,0.0206,0.3218,1.1,0.498,0.239,0.498,0.231,0.0,6,1,6.087
5.719,1.393,-0.1717,-0.0065,0.0206,0.3218,1.1,0.498,0.239,0.498,0.239,0.0,6,1,6.087
5.749,1.4225,-0.172,-0.0046,0.0302,0.3218,1.1,0.498,0.239,0.498,0.239,0.0,6,1,6.063
5.78,1.4225,-0.172,-0.0046,0.0302,0.3218,1.1,0.484,0.388,0.498,0.239,0.0,6,1,6.063
5.81,1.4225,-0.172,-0.0046,0.0302,0.3218,1.1,0.484,0.388,0.483,0.393,0.0,6,1,6.063
5.841,1.446,-0.1722,-0.0029,0.0379,0.3218,1.1,0.484,0.388,0.483,0.393,0.0,6,1,6.045
5.872,1.446,-0.1722,-0.0029,0.0379,0.3218,1.1,0.482,0.401,0.483,0.393,0.0,6,1,6.045
5.902,1.446,-0.1722,-0.0029,0.0379,0.3218,1.1,0.482,0.401,0.484,0.383,0.0,6,1,6.045
5.934,1.4747,-0.1728,0.0043,0.0475,0.3218,1.1,0.482,0.401,0.484,0.383,0.0,6,1,6.023
5.964,1.4747,-0.1728,0.0043,0.0475,0.3218,1.1,0.483,0.391,0.484,0.383,0.0,6,1,6.023
5.995,1.4747,-0.1728,0.0043,0.0475,0.3218,1.1,0.483,0.391,0.483,0.391,0.0,6,1,6.023
6.026,1.5028,-0.1734,0.0146,0.0569,0.3218,1.1,0.483,0.391,0.483,0.391,0.0,6,1,6.001
6.057,1.5028,-0.1734,0.0146,0.0569,0.3218,1.1,0.481,0.404,0.483,0.391,0.0,6,1,6.001
6.087,1.5028,-0.1734,0.0146,0.0569,0.3218,1.1,0.481,0.404,0.484,0.385,0.0,6,1,6.001
6.118,1.5253,-0.1737,0.023,0.0643,0.3218,1.1,0.481,0.404,0.484,0.385,0.0,6,1,5.983
6.149,1.5253,-0.1737,0.023,0.0643,0.3218,1.1,0.482,0.393,0.484,0.385,0.0,6,1,5.983
6.18,1.5253,-0.1737,0.023,0.0643,0.3218,1.1,0.482,0.393,0.482,0.393,0.0,6,1,5.983
6.211,1.5534,-0.1737,0.0336,0.0732,0.3218,1.1,0.482,0.393,0.482,0.393,0.0,6,1,5.961
6.242,1.5534,-0.1737,0.0336,0.0732,0.3218,1.1,0.483,0.377,0.482,0.393,0.0,6,1,5.961
6.273,1.5534,-0.1737,0.0336,0.0732,0.3218,1.1,0.483,0.377,0.483,0.377,0.0,6,1,5.961
6.304,1.5759,-0.1736,0.0419,0.0802,0.3218,1.1,0.483,0.377,0.483,0.377,0.0,6,1,5.943
6.343,1.5759,-0.1736,0.0419,0.0812,0.0666,1.1,0.483,0.377,0.483,0.377,0.0,7,1,5.943
6.373,1.5759,-0.1736,0.0419,0.0812,0.0666,1.1,0.481,0.384,0.483,0.377,0.0,7,1,5.943
6.404,1.5759,-0.1736,0.0419,0.0812,0.0666,1.1,0.481,0.384,0.479,0.385,0.0,7,1,5.943
6.436,1.6153,-0.1728,0.0564,0.0577,0.0666,1.1,0.481,0.384,0.479,0.385,0.0,7,1,5.912
6.466,1.6153,-0.1728,0.0564,0.0577,0.0666,1.1,0.482,0.365,0.479,0.385,0.0,7,1,5.912
6.497,1.6153,-0.1728,0.0564,0.0577,0.0666,1.1,0.482,0.365,0.482,0.365,0.0,7,1,5.912
6.528,1.6378,-0.1721,0.0644,0.0531,0.0666,1.1,0.482,0.365,0.482,0.365,0.0,7,1,5.894
6.559,1.6378,-0.1721,0.0644,0.0531,0.0666,1.1,0.481,0.371,0.482,0.365,0.0,7,1,5.894
6.589,1.6378,-0.1721,0.0644,0.0531,0.0666,1.1,0.481,0.371,0.481,0.371,0.0,7,1,5.894
6.62,1.6661,-0.1709,0.074,0.0538,0.0666,1.1,0.481,0.371,0.481,0.371,0.0,7,1,5.871
6.651,1.6661,-0.1709,0.074,0.0538,0.0666,1.1,0.484,0.35,0.481,0.371,0.0,7,1,5.871
