t,x,y,yaw,erro_trajeto,rumo_plano,folga,raw_v,raw_wz,saida_v,saida_wz,desencalhe,planos,objetivo_ativo,dist_alvo
6.34,1.4004,0.2601,0.109,0.0413,0.0588,0.65,0.5,0.149,0.5,0.149,0.0,7,1,5.83
6.37,1.4004,0.2601,0.109,0.0413,0.0588,0.65,0.5,0.159,0.5,0.149,0.0,7,1,5.83
6.401,1.4004,0.2601,0.109,0.0413,0.0588,0.65,0.5,0.159,0.5,0.138,0.0,7,1,5.83
6.433,1.442,0.2647,0.1072,0.0166,0.0588,0.65,0.5,0.159,0.5,0.138,0.0,7,1,5.792
6.464,1.442,0.2647,0.1072,0.0166,0.0588,0.65,0.5,0.142,0.5,0.138,0.0,7,1,5.792
6.495,1.442,0.2647,0.1072,0.0166,0.0588,0.65,0.5,0.142,0.5,0.147,0.0,7,1,5.792
6.526,1.466,0.2675,0.1052,0.0153,0.0588,0.65,0.5,0.142,0.5,0.147,0.0,7,1,5.771
6.557,1.466,0.2675,0.1052,0.0153,0.0588,0.65,0.5,0.126,0.5,0.147,0.0,7,1,5.771
6.588,1.466,0.2675,0.1052,0.0153,0.0588,0.65,0.5,0.126,0.5,0.126,0.0,7,1,5.771
6.619,1.496,0.2708,0.1026,0.0137,0.0588,0.65,0.5,0.126,0.5,0.126,0.0,7,1,5.744
6.65,1.496,0.2708,0.1026,0.0137,0.0588,0.65,0.5,0.132,0.5,0.126,0.0,7,1,5.744
6.681,1.496,0.2708,0.1026,0.0137,0.0588,0.65,0.5,0.132,0.5,0.136,0.0,7,1,5.744
6.712,1.52,0.2734,0.1003,0.0125,0.0588,0.65,0.5,0.132,0.5,0.136,0.0,7,1,5.723
6.743,1.52,0.2734,0.1003,0.0125,0.0588,0.65,0.5,0.115,0.5,0.136,0.0,7,1,5.723
6.774,1.52,0.2734,0.1003,0.0125,0.0588,0.65,0.5,0.115,0.5,0.115,0.0,7,1,5.723
6.805,1.5501,0.2767,0.097,0.011,0.0588,0.65,0.5,0.115,0.5,0.115,0.0,7,1,5.696
6.837,1.5501,0.2767,0.097,0.011,0.0588,0.65,0.5,0.0,0.5,0.115,0.0,7,1,5.696
6.868,1.5501,0.2767,0.097,0.011,0.0588,0.65,0.5,0.0,0.5,0.0,0.0,7,1,5.696
6.9,1.5744,0.2793,0.0932,0.0098,0.0588,0.65,0.5,0.0,0.5,0.0,0.0,7,1,5.675
6.931,1.5744,0.2793,0.0932,0.0098,0.0588,0.65,0.5,0.0,0.5,0.0,0.0,7,1,5.675
6.962,1.5744,0.2793,0.0932,0.0098,0.0588,0.65,0.5,0.0,0.5,0.0,0.0,7,1,5.675
6.995,1.5994,0.2822,0.0848,0.0084,0.0588,0.65,0.5,0.0,0.5,0.0,0.0,7,1,5.653
