t,topico,FL,FR,steer,speed,vx,wz
85.057,rodas,0.0,-0.0,,,,
85.095,rodas,0.0,-0.0,,,,
85.095,rodas,0.0,-0.0,,,,
85.095,mega,,,0,0,,
85.155,rodas,0.0,-0.0,,,,
85.155,rodas,0.0,-0.0,,,,
85.156,rodas,0.0,-0.0,,,,
85.195,rodas,0.0,-0.0,,,,
85.196,rodas,0.0,-0.0,,,,
85.196,mega,,,0,0,,
85.255,rodas,0.0,-0.0,,,,
85.256,rodas,0.0,-0.0,,,,
85.256,rodas,0.0,-0.0,,,,
85.295,rodas,0.0,-0.0,,,,
85.295,rodas,0.0,-0.0,,,,
85.296,mega,,,0,0,,
85.355,rodas,0.0,-0.0,,,,
85.356,rodas,0.0,-0.0,,,,
85.356,rodas,0.0,-0.0,,,,
85.395,rodas,0.0,-0.0,,,,
85.395,rodas,0.0,-0.0,,,,
85.396,mega,,,0,0,,
85.455,rodas,0.0,-0.0,,,,
85.455,rodas,0.0,-0.0,,,,
85.456,rodas,0.0,-0.0,,,,
85.495,rodas,0.0,-0.0,,,,
85.495,rodas,0.0,-0.0,,,,
85.496,mega,,,0,0,,
85.555,rodas,0.0,-0.0,,,,
85.555,rodas,0.0,-0.0,,,,
85.556,rodas,0.0,-0.0,,,,
85.595,rodas,0.0,-0.0,,,,
85.596,rodas,0.0,-0.0,,,,
85.596,mega,,,0,0,,
85.655,rodas,0.0,-0.0,,,,
85.656,rodas,0.0,-0.0,,,,
85.657,rodas,0.0,-0.0,,,,
85.697,rodas,0.0,-0.0,,,,
85.697,rodas,0.0,-0.0,,,,
85.698,mega,,,0,0,,
85.755,rodas,0.0,-0.0,,,,
85.755,rodas,0.0,-0.0,,,,
85.756,rodas,0.0,-0.0,,,,
85.795,rodas,0.0,-0.0,,,,
85.796,rodas,0.0,-0.0,,,,
85.796,mega,,,0,0,,
85.855,rodas,0.0,-0.0,,,,
85.856,rodas,0.0,-0.0,,,,
85.856,rodas,0.0,-0.0,,,,
85.895,rodas,0.0,-0.0,,,,
85.895,rodas,0.0,-0.0,,,,
85.895,mega,,,0,0,,
85.955,rodas,0.0,-0.0,,,,
85.956,rodas,0.0,-0.0,,,,
85.956,rodas,0.0,-0.0,,,,
85.995,rodas,0.0,-0.0,,,,
85.995,rodas,0.0,-0.0,,,,
85.995,mega,,,0,0,,
86.055,rodas,0.0,-0.0,,,,
86.055,rodas,0.0,-0.0,,,,
86.056,rodas,0.0,-0.0,,,,
86.095,rodas,0.0,-0.0,,,,
86.095,rodas,0.0,-0.0,,,,
86.095,mega,,,0,0,,
86.155,rodas,0.0,-0.0,,,,
86.156,rodas,0.0,-0.0,,,,
86.156,rodas,0.0,-0.0,,,,
86.195,rodas,0.0,-0.0,,,,
86.195,rodas,0.0,-0.0,,,,
86.196,mega,,,0,0,,
86.255,rodas,0.0,-0.0,,,,
86.255,rodas,0.0,-0.0,,,,
86.256,rodas,0.0,-0.0,,,,
86.295,rodas,0.0,-0.0,,,,
86.295,rodas,0.0,-0.0,,,,
86.295,mega,,,0,0,,
86.355,rodas,0.0,-0.0,,,,
86.355,rodas,0.0,-0.0,,,,
86.356,rodas,0.0,-0.0,,,,
86.395,rodas,0.0,-0.0,,,,
86.395,rodas,0.0,-0.0,,,,
86.396,mega,,,0,0,,
86.455,rodas,0.0,-0.0,,,,
86.455,rodas,0.0,-0.0,,,,
86.456,rodas,0.0,-0.0,,,,
86.495,rodas,0.0,-0.0,,,,
86.495,rodas,0.0,-0.0,,,,
86.496,mega,,,0,0,,
86.555,rodas,0.0,-0.0,,,,
86.555,rodas,0.0,-0.0,,,,
86.556,rodas,0.0,-0.0,,,,
86.595,rodas,0.0,-0.0,,,,
86.595,rodas,0.0,-0.0,,,,
86.595,mega,,,0,0,,
86.655,rodas,0.0,-0.0,,,,
86.655,rodas,0.0,-0.0,,,,
86.656,rodas,0.0,-0.0,,,,
86.695,rodas,0.0,-0.0,,,,
86.695,rodas,0.0,-0.0,,,,
86.695,mega,,,0,0,,
86.755,rodas,0.0,-0.0,,,,
86.755,rodas,0.0,-0.0,,,,
86.756,rodas,0.0,-0.0,,,,
86.795,rodas,0.0,-0.0,,,,
86.795,rodas,0.0,-0.0,,,,
86.795,mega,,,0,0,,
86.855,rodas,0.0,-0.0,,,,
86.855,rodas,0.0,-0.0,,,,
86.856,rodas,0.0,-0.0,,,,
86.915,rodas,0.0,-0.0,,,,
86.916,rodas,0.0,-0.0,,,,
86.916,mega,,,0,0,,
86.955,rodas,0.0,-0.0,,,,
86.956,rodas,0.0,-0.0,,,,
86.956,rodas,0.0,-0.0,,,,
87.015,rodas,0.0,-0.0,,,,
87.016,rodas,0.0,-0.0,,,,
87.016,mega,,,0,0,,
87.055,rodas,0.0,-0.0,,,,
87.055,rodas,0.0,-0.0,,,,
87.056,rodas,0.0,-0.0,,,,
87.095,rodas,0.0,-0.0,,,,
87.095,rodas,0.0,-0.0,,,,
87.096,mega,,,0,0,,
87.155,rodas,0.0,-0.0,,,,
87.155,rodas,0.0,-0.0,,,,
87.156,rodas,0.0,-0.0,,,,
87.195,rodas,0.0,-0.0,,,,
87.195,rodas,0.0,-0.0,,,,
87.195,mega,,,0,0,,
87.255,rodas,0.0,-0.0,,,,
87.255,rodas,0.0,-0.0,,,,
87.256,rodas,0.0,-0.0,,,,
87.295,rodas,0.0,-0.0,,,,
87.295,rodas,0.0,-0.0,,,,
87.296,mega,,,0,0,,
87.355,rodas,0.0,-0.0,,,,
87.355,rodas,0.0,-0.0,,,,
87.356,rodas,0.0,-0.0,,,,
87.415,rodas,0.0,-0.0,,,,
87.416,rodas,0.0,-0.0,,,,
87.416,mega,,,0,0,,
87.455,rodas,0.0,-0.0,,,,
87.455,rodas,0.0,-0.0,,,,
87.455,rodas,0.0,-0.0,,,,
87.515,rodas,0.0,-0.0,,,,
87.516,rodas,0.0,-0.0,,,,
87.516,mega,,,0,0,,
87.556,rodas,0.0,-0.0,,,,
87.557,rodas,0.0,-0.0,,,,
87.558,rodas,0.0,-0.0,,,,
87.615,rodas,0.0,-0.0,,,,
87.616,rodas,0.0,-0.0,,,,
87.616,mega,,,0,0,,
87.655,rodas,0.0,-0.0,,,,
87.656,rodas,0.0,-0.0,,,,
87.656,rodas,0.0,-0.0,,,,
87.715,rodas,0.0,-0.0,,,,
87.716,rodas,0.0,-0.0,,,,
87.716,mega,,,0,0,,
87.755,rodas,0.0,-0.0,,,,
87.755,rodas,0.0,-0.0,,,,
87.755,rodas,0.0,-0.0,,,,
87.815,rodas,0.0,-0.0,,,,
87.815,rodas,0.0,-0.0,,,,
87.816,mega,,,0,0,,
87.855,rodas,0.0,-0.0,,,,
87.856,rodas,0.0,-0.0,,,,
87.856,rodas,0.0,-0.0,,,,
87.915,rodas,0.0,-0.0,,,,
87.916,rodas,0.0,-0.0,,,,
87.916,mega,,,0,0,,
87.955,rodas,0.0,-0.0,,,,
87.955,rodas,0.0,-0.0,,,,
87.956,rodas,0.0,-0.0,,,,
88.015,rodas,0.0,-0.0,,,,
88.016,rodas,0.0,-0.0,,,,
88.016,mega,,,0,0,,
88.055,rodas,0.0,-0.0,,,,
88.055,rodas,0.0,-0.0,,,,
88.055,rodas,0.0,-0.0,,,,
88.115,rodas,0.0,-0.0,,,,
88.115,mega,,,0,0,,
88.115,rodas,0.0,-0.0,,,,
88.155,rodas,0.0,-0.0,,,,
88.155,rodas,0.0,-0.0,,,,
88.156,rodas,0.0,-0.0,,,,
88.215,rodas,0.0,-0.0,,,,
88.216,rodas,0.0,-0.0,,,,
88.216,mega,,,0,0,,
88.255,rodas,0.0,-0.0,,,,
88.255,rodas,0.0,-0.0,,,,
88.256,rodas,0.0,-0.0,,,,
88.315,rodas,0.0,-0.0,,,,
88.316,rodas,0.0,-0.0,,,,
88.316,mega,,,0,0,,
88.355,rodas,0.0,-0.0,,,,
88.355,rodas,0.0,-0.0,,,,
88.356,rodas,0.0,-0.0,,,,
88.415,rodas,0.0,-0.0,,,,
88.416,rodas,0.0,-0.0,,,,
88.416,mega,,,0,0,,
88.455,rodas,0.0,-0.0,,,,
88.455,rodas,0.0,-0.0,,,,
88.455,rodas,0.0,-0.0,,,,
88.515,rodas,0.0,-0.0,,,,
88.515,rodas,0.0,-0.0,,,,
88.515,mega,,,0,0,,
88.555,rodas,0.0,-0.0,,,,
88.555,rodas,0.0,-0.0,,,,
88.556,rodas,0.0,-0.0,,,,
88.615,rodas,0.0,-0.0,,,,
88.616,rodas,0.0,-0.0,,,,
88.616,mega,,,0,0,,
88.655,rodas,0.0,-0.0,,,,
88.655,rodas,0.0,-0.0,,,,
88.656,rodas,0.0,-0.0,,,,
88.715,rodas,0.0,-0.0,,,,
88.716,rodas,0.0,-0.0,,,,
88.716,mega,,,0,0,,
88.755,rodas,0.0,-0.0,,,,
88.755,rodas,0.0,-0.0,,,,
88.755,rodas,0.0,-0.0,,,,
88.815,rodas,0.0,-0.0,,,,
88.816,rodas,0.0,-0.0,,,,
88.816,mega,,,0,0,,
88.855,rodas,0.0,-0.0,,,,
88.855,rodas,0.0,-0.0,,,,
88.855,rodas,0.0,-0.0,,,,
88.915,rodas,0.0,-0.0,,,,
88.915,rodas,0.0,-0.0,,,,
88.915,mega,,,0,0,,
88.955,rodas,0.0,-0.0,,,,
88.955,rodas,0.0,-0.0,,,,
88.955,rodas,0.0,-0.0,,,,
89.015,rodas,0.0,-0.0,,,,
89.016,rodas,0.0,-0.0,,,,
89.016,mega,,,0,0,,
89.055,rodas,0.0,-0.0,,,,
89.055,rodas,0.0,-0.0,,,,
89.056,rodas,0.0,-0.0,,,,
89.115,rodas,0.0,-0.0,,,,
89.116,rodas,0.0,-0.0,,,,
89.116,mega,,,0,0,,
89.155,rodas,0.0,-0.0,,,,
89.155,rodas,0.0,-0.0,,,,
89.156,rodas,0.0,-0.0,,,,
89.215,rodas,0.0,-0.0,,,,
89.216,rodas,0.0,-0.0,,,,
89.216,mega,,,0,0,,
89.255,rodas,0.0,-0.0,,,,
89.255,rodas,0.0,-0.0,,,,
89.256,rodas,0.0,-0.0,,,,
89.315,rodas,0.0,-0.0,,,,
89.316,rodas,0.0,-0.0,,,,
89.316,mega,,,0,0,,
89.355,rodas,0.0,-0.0,,,,
89.355,rodas,0.0,-0.0,,,,
89.355,rodas,0.0,-0.0,,,,
89.415,rodas,0.0,-0.0,,,,
89.416,rodas,0.0,-0.0,,,,
89.417,mega,,,0,0,,
89.455,rodas,0.0,-0.0,,,,
89.456,rodas,0.0,-0.0,,,,
89.456,rodas,0.0,-0.0,,,,
89.515,rodas,0.0,-0.0,,,,
89.517,rodas,0.0,-0.0,,,,
89.517,mega,,,0,0,,
89.555,rodas,0.0,-0.0,,,,
89.555,rodas,0.0,-0.0,,,,
89.556,rodas,0.0,-0.0,,,,
89.615,rodas,0.0,-0.0,,,,
89.616,rodas,0.0,-0.0,,,,
89.616,mega,,,0,0,,
89.655,rodas,0.0,-0.0,,,,
89.656,rodas,0.0,-0.0,,,,
89.656,rodas,0.0,-0.0,,,,
89.715,rodas,0.0,-0.0,,,,
89.716,rodas,0.0,-0.0,,,,
89.716,mega,,,0,0,,
89.755,rodas,0.0,-0.0,,,,
89.755,rodas,0.0,-0.0,,,,
89.755,rodas,0.0,-0.0,,,,
89.815,rodas,0.0,-0.0,,,,
89.816,rodas,0.0,-0.0,,,,
89.816,mega,,,0,0,,
89.855,rodas,0.0,-0.0,,,,
89.855,rodas,0.0,-0.0,,,,
89.856,rodas,0.0,-0.0,,,,
89.915,rodas,0.0,-0.0,,,,
89.916,rodas,0.0,-0.0,,,,
89.916,mega,,,0,0,,
89.955,rodas,0.0,-0.0,,,,
89.955,rodas,0.0,-0.0,,,,
89.956,rodas,0.0,-0.0,,,,
90.015,rodas,0.0,-0.0,,,,
90.015,rodas,0.0,-0.0,,,,
90.015,mega,,,0,0,,
90.055,rodas,0.0,-0.0,,,,
90.056,rodas,0.0,-0.0,,,,
90.056,rodas,0.0,-0.0,,,,
90.115,rodas,0.0,-0.0,,,,
90.115,rodas,0.0,-0.0,,,,
90.115,mega,,,0,0,,
90.155,rodas,0.0,-0.0,,,,
90.156,rodas,0.0,-0.0,,,,
90.156,rodas,0.0,-0.0,,,,
90.215,rodas,0.0,-0.0,,,,
90.216,rodas,0.0,-0.0,,,,
90.216,mega,,,0,0,,
90.255,rodas,0.0,-0.0,,,,
90.256,rodas,0.0,-0.0,,,,
90.256,rodas,0.0,-0.0,,,,
90.315,rodas,0.0,-0.0,,,,
90.315,rodas,0.0,-0.0,,,,
90.315,mega,,,0,0,,
90.355,rodas,0.0,-0.0,,,,
90.355,rodas,0.0,-0.0,,,,
90.356,rodas,0.0,-0.0,,,,
90.415,rodas,0.0,-0.0,,,,
90.416,rodas,0.0,-0.0,,,,
90.416,mega,,,0,0,,
90.455,rodas,0.0,-0.0,,,,
90.456,rodas,0.0,-0.0,,,,
90.456,rodas,0.0,-0.0,,,,
90.515,rodas,0.0,-0.0,,,,
90.516,rodas,0.0,-0.0,,,,
90.516,mega,,,0,0,,
90.575,rodas,0.0,-0.0,,,,
90.576,rodas,0.0,-0.0,,,,
90.576,rodas,0.0,-0.0,,,,
90.616,rodas,0.0,-0.0,,,,
90.616,rodas,0.0,-0.0,,,,
90.616,mega,,,0,0,,
90.675,rodas,0.0,-0.0,,,,
90.676,rodas,0.0,-0.0,,,,
90.676,rodas,0.0,-0.0,,,,
90.715,rodas,0.0,-0.0,,,,
90.715,rodas,0.0,-0.0,,,,
90.715,mega,,,0,0,,
90.775,rodas,0.0,-0.0,,,,
90.776,rodas,0.0,-0.0,,,,
90.777,rodas,0.0,-0.0,,,,
90.815,rodas,0.0,-0.0,,,,
90.816,rodas,0.0,-0.0,,,,
90.816,mega,,,0,0,,
90.875,rodas,0.0,-0.0,,,,
90.876,rodas,0.0,-0.0,,,,
90.876,rodas,0.0,-0.0,,,,
90.915,rodas,0.0,-0.0,,,,
90.916,rodas,0.0,-0.0,,,,
90.916,mega,,,0,0,,
90.975,rodas,0.0,-0.0,,,,
90.976,rodas,0.0,-0.0,,,,
90.976,rodas,0.0,-0.0,,,,
91.015,rodas,0.0,-0.0,,,,
91.015,rodas,0.0,-0.0,,,,
91.015,mega,,,0,0,,
91.075,rodas,0.0,-0.0,,,,
91.076,rodas,0.0,-0.0,,,,
91.076,rodas,0.0,-0.0,,,,
91.115,rodas,0.0,-0.0,,,,
91.115,rodas,0.0,-0.0,,,,
91.115,mega,,,0,0,,
91.175,rodas,0.0,-0.0,,,,
91.175,rodas,0.0,-0.0,,,,
91.176,rodas,0.0,-0.0,,,,
91.215,rodas,0.0,-0.0,,,,
91.216,rodas,0.0,-0.0,,,,
91.216,mega,,,0,0,,
91.275,rodas,0.0,-0.0,,,,
91.276,rodas,0.0,-0.0,,,,
91.276,rodas,0.0,-0.0,,,,
91.315,rodas,0.0,-0.0,,,,
91.316,rodas,0.0,-0.0,,,,
91.316,mega,,,0,0,,
91.375,rodas,0.0,-0.0,,,,
91.375,rodas,0.0,-0.0,,,,
91.376,rodas,0.0,-0.0,,,,
91.415,rodas,0.0,-0.0,,,,
91.416,rodas,0.0,-0.0,,,,
91.416,mega,,,0,0,,
91.475,rodas,0.0,-0.0,,,,
91.475,rodas,0.0,-0.0,,,,
91.476,rodas,0.0,-0.0,,,,
91.515,rodas,0.0,-0.0,,,,
91.516,rodas,0.0,-0.0,,,,
91.516,mega,,,0,0,,
91.575,rodas,0.0,-0.0,,,,
91.576,rodas,0.0,-0.0,,,,
91.576,rodas,0.0,-0.0,,,,
91.615,rodas,0.0,-0.0,,,,
91.616,rodas,0.0,-0.0,,,,
91.616,mega,,,0,0,,
91.675,rodas,0.0,-0.0,,,,
91.675,rodas,0.0,-0.0,,,,
91.676,rodas,0.0,-0.0,,,,
91.715,rodas,0.0,-0.0,,,,
91.716,rodas,0.0,-0.0,,,,
91.716,mega,,,0,0,,
91.775,rodas,0.0,-0.0,,,,
91.776,rodas,0.0,-0.0,,,,
91.776,rodas,0.0,-0.0,,,,
91.815,rodas,0.0,-0.0,,,,
91.815,rodas,0.0,-0.0,,,,
91.815,mega,,,0,0,,
91.875,rodas,0.0,-0.0,,,,
91.876,rodas,0.0,-0.0,,,,
91.876,rodas,0.0,-0.0,,,,
91.915,rodas,0.0,-0.0,,,,
91.916,mega,,,0,0,,
91.916,rodas,0.0,-0.0,,,,
91.975,rodas,0.0,-0.0,,,,
91.975,rodas,0.0,-0.0,,,,
91.976,rodas,0.0,-0.0,,,,
92.015,rodas,0.0,-0.0,,,,
92.016,rodas,0.0,-0.0,,,,
92.016,mega,,,0,0,,
92.075,rodas,0.0,-0.0,,,,
92.075,rodas,0.0,-0.0,,,,
92.076,rodas,0.0,-0.0,,,,
92.115,rodas,0.0,-0.0,,,,
92.115,rodas,0.0,-0.0,,,,
92.115,mega,,,0,0,,
92.175,rodas,0.0,-0.0,,,,
92.176,rodas,0.0,-0.0,,,,
92.176,rodas,0.0,-0.0,,,,
92.215,rodas,0.0,-0.0,,,,
92.216,rodas,0.0,-0.0,,,,
92.216,mega,,,0,0,,
92.275,rodas,0.0,-0.0,,,,
92.275,rodas,0.0,-0.0,,,,
92.276,rodas,0.0,-0.0,,,,
92.315,rodas,0.0,-0.0,,,,
92.315,rodas,0.0,-0.0,,,,
92.315,mega,,,0,0,,
92.375,rodas,0.0,-0.0,,,,
92.376,rodas,0.0,-0.0,,,,
92.376,rodas,0.0,-0.0,,,,
92.415,rodas,0.0,-0.0,,,,
92.415,rodas,0.0,-0.0,,,,
92.415,mega,,,0,0,,
92.475,rodas,0.0,-0.0,,,,
92.476,rodas,0.0,-0.0,,,,
92.476,rodas,0.0,-0.0,,,,
92.515,rodas,0.0,-0.0,,,,
92.515,rodas,0.0,-0.0,,,,
92.515,mega,,,0,0,,
92.575,rodas,0.0,-0.0,,,,
92.576,rodas,0.0,-0.0,,,,
92.576,rodas,0.0,-0.0,,,,
92.615,rodas,0.0,-0.0,,,,
92.616,rodas,0.0,-0.0,,,,
92.616,mega,,,0,0,,
92.675,rodas,0.0,-0.0,,,,
92.675,rodas,0.0,-0.0,,,,
92.676,rodas,0.0,-0.0,,,,
92.715,rodas,0.0,-0.0,,,,
92.715,rodas,0.0,-0.0,,,,
92.716,mega,,,0,0,,
92.775,rodas,0.0,-0.0,,,,
92.776,rodas,0.0,-0.0,,,,
92.776,rodas,0.0,-0.0,,,,
92.815,rodas,0.0,-0.0,,,,
92.816,rodas,0.0,-0.0,,,,
92.816,mega,,,0,0,,
92.875,rodas,0.0,-0.0,,,,
92.876,rodas,0.0,-0.0,,,,
92.876,rodas,0.0,-0.0,,,,
92.915,rodas,0.0,-0.0,,,,
92.915,rodas,0.0,-0.0,,,,
92.915,mega,,,0,0,,
92.975,rodas,0.0,-0.0,,,,
92.975,rodas,0.0,-0.0,,,,
92.976,rodas,0.0,-0.0,,,,
93.015,rodas,0.0,-0.0,,,,
93.015,rodas,0.0,-0.0,,,,
93.015,mega,,,0,0,,
93.075,rodas,0.0,-0.0,,,,
93.075,rodas,0.0,-0.0,,,,
93.075,rodas,0.0,-0.0,,,,
93.115,rodas,0.0,-0.0,,,,
93.116,rodas,0.0,-0.0,,,,
93.116,mega,,,0,0,,
93.175,rodas,0.0,-0.0,,,,
93.175,rodas,0.0,-0.0,,,,
93.176,rodas,0.0,-0.0,,,,
93.215,rodas,0.0,-0.0,,,,
93.217,rodas,0.0,-0.0,,,,
93.217,mega,,,0,0,,
93.275,rodas,0.0,-0.0,,,,
93.276,rodas,0.0,-0.0,,,,
93.276,rodas,0.0,-0.0,,,,
93.315,rodas,0.0,-0.0,,,,
93.315,rodas,0.0,-0.0,,,,
93.316,mega,,,0,0,,
93.375,rodas,0.0,-0.0,,,,
93.376,rodas,0.0,-0.0,,,,
93.376,rodas,0.0,-0.0,,,,
93.415,rodas,0.0,-0.0,,,,
93.416,rodas,0.0,-0.0,,,,
93.416,mega,,,0,0,,
93.475,rodas,0.0,-0.0,,,,
93.475,rodas,0.0,-0.0,,,,
93.476,rodas,0.0,-0.0,,,,
93.515,rodas,0.0,-0.0,,,,
93.515,rodas,0.0,-0.0,,,,
93.515,mega,,,0,0,,
93.575,rodas,0.0,-0.0,,,,
93.576,rodas,0.0,-0.0,,,,
93.576,rodas,0.0,-0.0,,,,
93.615,rodas,0.0,-0.0,,,,
93.616,rodas,0.0,-0.0,,,,
93.616,mega,,,0,0,,
93.675,rodas,0.0,-0.0,,,,
93.676,rodas,0.0,-0.0,,,,
93.676,rodas,0.0,-0.0,,,,
93.715,rodas,0.0,-0.0,,,,
93.716,rodas,0.0,-0.0,,,,
93.716,mega,,,0,0,,
93.775,rodas,0.0,-0.0,,,,
93.775,rodas,0.0,-0.0,,,,
93.776,rodas,0.0,-0.0,,,,
93.815,rodas,0.0,-0.0,,,,
93.816,rodas,0.0,-0.0,,,,
93.816,mega,,,0,0,,
93.875,rodas,0.0,-0.0,,,,
93.876,rodas,0.0,-0.0,,,,
93.876,rodas,0.0,-0.0,,,,
93.915,rodas,0.0,-0.0,,,,
93.915,rodas,0.0,-0.0,,,,
93.915,mega,,,0,0,,
93.975,rodas,0.0,-0.0,,,,
93.975,rodas,0.0,-0.0,,,,
93.976,rodas,0.0,-0.0,,,,
94.015,rodas,0.0,-0.0,,,,
94.016,rodas,0.0,-0.0,,,,
94.016,mega,,,0,0,,
94.075,rodas,0.0,-0.0,,,,
94.076,rodas,0.0,-0.0,,,,
94.076,rodas,0.0,-0.0,,,,
94.135,rodas,0.0,-0.0,,,,
94.136,rodas,0.0,-0.0,,,,
94.136,mega,,,0,0,,
94.175,rodas,0.0,-0.0,,,,
94.175,rodas,0.0,-0.0,,,,
94.176,rodas,0.0,-0.0,,,,
94.235,rodas,0.0,-0.0,,,,
94.236,rodas,0.0,-0.0,,,,
94.236,mega,,,0,0,,
94.275,rodas,0.0,-0.0,,,,
94.276,rodas,0.0,-0.0,,,,
94.276,rodas,0.0,-0.0,,,,
94.335,rodas,0.0,-0.0,,,,
94.336,rodas,0.0,-0.0,,,,
94.336,mega,,,0,0,,
94.375,rodas,0.0,-0.0,,,,
94.376,rodas,0.0,-0.0,,,,
94.376,rodas,0.0,-0.0,,,,
94.435,rodas,0.0,-0.0,,,,
94.436,rodas,0.0,-0.0,,,,
94.436,mega,,,0,0,,
94.475,rodas,0.0,-0.0,,,,
94.476,rodas,0.0,-0.0,,,,
94.476,rodas,0.0,-0.0,,,,
94.536,rodas,0.0,-0.0,,,,
94.537,rodas,0.0,-0.0,,,,
94.537,mega,,,0,0,,
94.575,rodas,0.0,-0.0,,,,
94.576,rodas,0.0,-0.0,,,,
94.576,rodas,0.0,-0.0,,,,
94.635,rodas,0.0,-0.0,,,,
94.635,rodas,0.0,-0.0,,,,
94.635,mega,,,0,0,,
94.675,rodas,0.0,-0.0,,,,
94.675,rodas,0.0,-0.0,,,,
94.676,rodas,0.0,-0.0,,,,
94.735,rodas,0.0,-0.0,,,,
94.736,rodas,0.0,-0.0,,,,
94.736,mega,,,0,0,,
94.775,rodas,0.0,-0.0,,,,
94.776,rodas,0.0,-0.0,,,,
94.776,rodas,0.0,-0.0,,,,
94.835,rodas,0.0,-0.0,,,,
94.836,rodas,0.0,-0.0,,,,
94.836,mega,,,0,0,,
94.875,rodas,0.0,-0.0,,,,
94.876,rodas,0.0,-0.0,,,,
94.876,rodas,0.0,-0.0,,,,
94.935,rodas,0.0,-0.0,,,,
94.936,rodas,0.0,-0.0,,,,
94.936,mega,,,0,0,,
94.975,rodas,0.0,-0.0,,,,
94.976,rodas,0.0,-0.0,,,,
94.976,rodas,0.0,-0.0,,,,
95.035,rodas,0.0,-0.0,,,,
95.035,rodas,0.0,-0.0,,,,
95.036,mega,,,0,0,,
95.075,rodas,0.0,-0.0,,,,
95.076,rodas,0.0,-0.0,,,,
95.076,rodas,0.0,-0.0,,,,
95.118,cmd,,,,,-0.0,-0.0
95.135,rodas,0.0,-0.0,,,,
95.135,rodas,0.0,-0.0,,,,
95.135,mega,,,0,0,,
95.169,cmd,,,,,-0.0,-0.0
95.175,rodas,0.0,-0.0,,,,
95.175,rodas,0.0,-0.0,,,,
95.176,rodas,0.0,-0.0,,,,
95.219,cmd,,,,,-0.0,-0.0
95.235,rodas,0.0,-0.0,,,,
95.236,rodas,0.0,-0.0,,,,
95.236,mega,,,0,0,,
95.275,rodas,0.0,-0.0,,,,
95.276,rodas,0.0,-0.0,,,,
95.276,rodas,0.0,-0.0,,,,
95.296,cmd,,,,,-0.0,-0.0
95.335,rodas,0.0,-0.0,,,,
95.335,rodas,0.0,-0.0,,,,
95.335,mega,,,0,0,,
95.351,cmd,,,,,0.010796431079506874,-0.0
95.358,cmd,,,,,0.05333923548460007,-0.0
95.367,cmd,,,,,0.10537329018115997,-0.0
95.375,rodas,0.0,-0.0,,,,
95.376,rodas,0.0,-0.0,,,,
95.376,rodas,0.0,-0.0,,,,
95.381,cmd,,,,,0.21175063848495482,-0.0
95.387,cmd,,,,,0.2632048487663269,-0.0
95.395,cmd,,,,,0.3,-0.0
95.435,rodas,0.0,-0.0,,,,
95.436,rodas,0.0,-0.0,,,,
95.436,mega,,,0,42,,
95.457,cmd,,,,,0.3,-0.0
95.470,cmd,,,,,0.28132266998291017,-0.14056147634983063
95.475,rodas,0.0,-0.0,,,,
95.475,rodas,0.0,-0.0,,,,
95.476,rodas,0.0,-0.0,,,,
95.478,cmd,,,,,0.2379050016403198,-0.25015681982040405
95.486,cmd,,,,,0.1732261061668396,-0.25788819789886475
95.492,cmd,,,,,0.08583126962184906,-0.25788819789886475
95.500,cmd,,,,,-0.0,-0.0
95.535,rodas,0.0,-0.0,,,,
95.536,rodas,0.0,-0.0,,,,
95.536,mega,,,17,34,,
95.565,cmd,,,,,-0.0,-0.0
95.575,rodas,0.0,-0.0,,,,
95.575,rodas,0.0,-0.0,,,,
95.575,rodas,0.0,-0.0,,,,
95.616,cmd,,,,,-0.0,-0.0
95.635,rodas,0.0,-0.0,,,,
95.635,rodas,0.0,-0.0,,,,
95.635,mega,,,0,0,,
95.667,cmd,,,,,-0.0,-0.0
95.673,cmd,,,,,0.0,0.0
95.675,rodas,0.0,-0.0,,,,
95.675,rodas,0.0,-0.0,,,,
95.675,rodas,0.0,-0.0,,,,
95.735,rodas,0.0,-0.0,,,,
95.736,rodas,0.0,-0.0,,,,
95.736,mega,,,0,0,,
95.775,rodas,0.0,-0.0,,,,
95.776,rodas,0.0,-0.0,,,,
95.777,rodas,0.0,-0.0,,,,
95.836,rodas,0.0,-0.0,,,,
95.836,rodas,0.0,-0.0,,,,
95.837,mega,,,0,0,,
95.875,rodas,0.0,-0.0,,,,
95.876,rodas,0.0,-0.0,,,,
95.876,rodas,0.0,-0.0,,,,
95.935,rodas,0.0,-0.0,,,,
95.936,rodas,0.0,-0.0,,,,
95.936,mega,,,0,0,,
95.975,rodas,0.0,-0.0,,,,
95.976,rodas,0.0,-0.0,,,,
95.976,rodas,0.0,-0.0,,,,
96.035,rodas,0.0,-0.0,,,,
96.035,rodas,0.0,-0.0,,,,
96.035,mega,,,0,0,,
96.075,rodas,0.0,-0.0,,,,
96.076,rodas,0.0,-0.0,,,,
96.076,rodas,0.0,-0.0,,,,
96.135,rodas,0.0,-0.0,,,,
96.136,rodas,0.0,-0.0,,,,
96.136,mega,,,0,0,,
96.175,rodas,0.0,-0.0,,,,
96.176,rodas,0.0,-0.0,,,,
96.176,rodas,0.0,-0.0,,,,
96.235,rodas,0.0,-0.0,,,,
96.236,rodas,0.0,-0.0,,,,
96.236,mega,,,0,0,,
96.275,rodas,0.0,-0.0,,,,
96.276,rodas,0.0,-0.0,,,,
96.276,rodas,0.0,-0.0,,,,
96.335,rodas,0.0,-0.0,,,,
