t,x,y,yaw,dist
6.584,2.78782,3.71732,-1.20439,8.37399
6.604,2.79013,3.7116,-1.20572,8.37379
6.6241,2.79243,3.70589,-1.20705,8.37361
6.6443,2.79471,3.70017,-1.20838,8.37344
6.6642,2.797,3.69444,-1.20971,8.37329
6.6841,2.79927,3.68871,-1.21104,8.37314
6.7044,2.80154,3.68298,-1.21237,8.37301
6.7255,2.8038,3.67725,-1.2137,8.37289
6.7459,2.80605,3.67151,-1.21503,8.37279
6.7671,2.80829,3.66577,-1.21636,8.3727
6.7851,2.81053,3.66003,-1.21769,8.37262
6.805,2.81276,3.65429,-1.21902,8.37255
6.8259,2.81498,3.64854,-1.22035,8.37249
6.8454,2.81719,3.64279,-1.22168,8.37245
6.8656,2.8194,3.63703,-1.22301,8.37242
6.8849,2.8216,3.63128,-1.22434,8.37241
6.9052,2.82379,3.62552,-1.22567,8.3724
6.9251,2.82597,3.61975,-1.227,8.37241
6.9453,2.82815,3.61399,-1.22833,8.37244
6.9653,2.83031,3.60822,-1.22966,8.37247
6.9851,2.83247,3.60245,-1.23099,8.37252
7.0052,2.83462,3.59667,-1.23231,8.37258
7.0251,2.83677,3.5909,-1.23364,8.37265
7.0451,2.83891,3.58512,-1.23497,8.37274
7.0651,2.84103,3.57933,-1.2363,8.37283
7.085,2.84316,3.57355,-1.23763,8.37295
7.1059,2.84527,3.56776,-1.23896,8.37307
7.1264,2.84738,3.56197,-1.24029,8.37321
7.1466,2.84947,3.55618,-1.24162,8.37335
7.1664,2.85157,3.55038,-1.24295,8.37352
7.1859,2.85365,3.54458,-1.24428,8.37369
7.206,2.85572,3.53878,-1.24561,8.37388
7.2272,2.85779,3.53297,-1.24694,8.37408
7.2462,2.85985,3.52716,-1.24827,8.37429
7.2668,2.8619,3.52135,-1.2496,8.37452
7.2878,2.86395,3.51554,-1.25093,8.37476
7.3061,2.86598,3.50972,-1.25225,8.37501
7.3263,2.86801,3.5039,-1.25358,8.37527
7.346,2.87003,3.49808,-1.25491,8.37555
7.367,2.87205,3.49226,-1.25624,8.37584
7.3869,2.87405,3.48643,-1.25757,8.37614
7.4067,2.87605,3.4806,-1.2589,8.37645
7.4264,2.87804,3.47477,-1.26023,8.37678
7.4467,2.88002,3.46894,-1.26156,8.37712
7.4666,2.882,3.4631,-1.26289,8.37747
7.4901,2.88396,3.45726,-1.26422,8.37784
7.51,2.88592,3.45142,-1.26555,8.37821
7.5296,2.88787,3.44557,-1.26688,8.3786
7.5504,2.88982,3.43972,-1.26821,8.37901
7.5703,2.89175,3.43387,-1.26954,8.37942
7.59,2.89368,3.42802,-1.27087,8.37985
7.61,2.8956,3.42216,-1.27219,8.38029
7.6299,2.89751,3.41631,-1.27352,8.38075
7.6498,2.89942,3.41045,-1.27485,8.38121
7.671,2.90132,3.40458,-1.27618,8.38169
7.6907,2.9032,3.39872,-1.27751,8.38219
7.7097,2.90509,3.39285,-1.27884,8.38269
7.7298,2.90696,3.38698,-1.28017,8.38321
7.751,2.90883,3.3811,-1.2815,8.38374
7.7712,2.91068,3.37523,-1.28283,8.38428
7.7909,2.91253,3.36935,-1.28416,8.38484
7.8111,2.91438,3.36347,-1.28549,8.3854
7.8317,2.91621,3.35759,-1.28682,8.38599
7.8507,2.91804,3.3517,-1.28815,8.38658
7.8719,2.91985,3.34581,-1.28948,8.38718
7.8912,2.92167,3.33992,-1.29081,8.3878
7.9113,2.92347,3.33403,-1.29213,8.38843
7.9315,2.92526,3.32814,-1.29346,8.38908
7.951,2.92705,3.32224,-1.29479,8.38973
7.9716,2.92883,3.31634,-1.29612,8.3904
7.9928,2.9306,3.31044,-1.29745,8.39109
8.0122,2.93237,3.30453,-1.29878,8.39178
8.0322,2.93412,3.29863,-1.30011,8.39249
8.0523,2.93587,3.29272,-1.30144,8.39321
8.073,2.93761,3.28681,-1.30277,8.39394
8.0924,2.93934,3.28089,-1.3041,8.39468
8.1121,2.94107,3.27498,-1.30543,8.39544
8.1321,2.94279,3.26906,-1.30676,8.39621
8.1528,2.94449,3.26314,-1.30809,8.39699
8.1722,2.94619,3.25721,-1.30942,8.39779
8.193,2.94789,3.25129,-1.31075,8.3986
8.2122,2.94957,3.24536,-1.31207,8.39942
