t_wall,topic,vx,wz,px,py,extra
1787279212.945,/auto_vel_raw,0.0000,0.0000,,,
1787279212.965,odom,0.0000,0.0000,6.140,10.000,
1787279212.985,odom,0.0000,0.0000,6.140,10.000,
1787279212.994,/auto_vel_raw,0.0000,0.0000,,,
1787279213.005,odom,0.0000,0.0000,6.140,10.000,
1787279213.027,odom,0.0000,0.0000,6.140,10.000,
1787279213.050,odom,0.0000,0.0000,6.140,10.000,
1787279213.051,/auto_vel_raw,0.0000,0.0000,,,
1787279213.077,odom,0.0000,0.0000,6.140,10.000,
1787279213.102,odom,0.0000,0.0000,6.140,10.000,
1787279213.118,/auto_vel_raw,0.0000,0.0000,,,
1787279213.132,odom,0.0000,0.0000,6.140,10.000,
1787279213.155,odom,0.0000,0.0000,6.140,10.000,
1787279213.181,/auto_vel_raw,0.0000,0.0000,,,
1787279213.182,odom,0.0000,0.0000,6.140,10.000,
1787279213.203,odom,0.0000,0.0000,6.140,10.000,
1787279213.229,odom,0.0000,0.0000,6.140,10.000,
1787279213.241,/auto_vel_raw,0.0000,0.0000,,,
1787279213.251,odom,0.0000,0.0000,6.140,10.000,
1787279213.271,odom,0.0000,0.0000,6.140,10.000,
1787279213.293,odom,0.0000,0.0000,6.140,10.000,
1787279213.294,/auto_vel_raw,0.0000,0.0000,,,
1787279213.315,odom,0.0000,0.0000,6.140,10.000,
1787279213.336,odom,0.0000,0.0000,6.140,10.000,
1787279213.346,/auto_vel_raw,0.0000,0.0000,,,
1787279213.355,odom,0.0000,0.0000,6.140,10.000,
1787279213.375,odom,0.0000,0.0000,6.140,10.000,
1787279213.396,/auto_vel_raw,0.0000,0.0000,,,
1787279213.396,odom,0.0000,0.0000,6.140,10.000,
1787279213.417,odom,0.0000,0.0000,6.140,10.000,
1787279213.441,odom,0.0000,0.0000,6.140,10.000,
1787279213.449,/auto_vel_raw,0.0000,0.0000,,,
1787279213.459,odom,0.0000,0.0000,6.140,10.000,
1787279213.480,odom,0.0000,0.0000,6.140,10.000,
1787279213.504,/auto_vel_raw,0.0000,0.0000,,,
1787279213.504,odom,0.0000,0.0000,6.140,10.000,
1787279213.523,odom,0.0000,0.0000,6.140,10.000,
1787279213.542,odom,0.0000,0.0000,6.140,10.000,
1787279213.554,/auto_vel_raw,0.0000,0.0000,,,
1787279213.564,odom,0.0000,0.0000,6.140,10.000,
1787279213.586,odom,0.0000,0.0000,6.140,10.000,
1787279213.610,odom,0.0000,0.0000,6.140,10.000,
1787279213.614,/auto_vel_raw,0.0000,0.0000,,,
1787279213.642,odom,0.0000,0.0000,6.140,10.000,
1787279213.663,odom,0.0000,0.0000,6.140,10.000,
1787279213.680,/auto_vel_raw,0.0000,0.0000,,,
1787279213.697,odom,0.0000,0.0000,6.140,10.000,
1787279213.733,odom,0.0000,0.0000,6.140,10.000,
1787279213.765,/auto_vel_raw,0.0000,0.0000,,,
1787279213.766,odom,0.0000,0.0000,6.140,10.000,
1787279213.797,odom,0.0000,0.0000,6.140,10.000,
1787279213.821,odom,0.0000,0.0000,6.140,10.000,
1787279213.832,/auto_vel_raw,0.0000,0.0000,,,
1787279213.842,odom,0.0000,0.0000,6.140,10.000,
1787279213.862,odom,0.0000,0.0000,6.140,10.000,
1787279213.883,/auto_vel_raw,0.0000,0.0000,,,
1787279213.884,odom,0.0000,0.0000,6.140,10.000,
1787279213.908,odom,0.0000,0.0000,6.140,10.000,
1787279213.930,odom,0.0000,0.0000,6.140,10.000,
1787279213.940,/auto_vel_raw,0.0000,0.0000,,,
1787279213.950,odom,0.0000,0.0000,6.140,10.000,
1787279213.969,odom,0.0000,0.0000,6.140,10.000,
1787279213.990,/auto_vel_raw,0.0000,0.0000,,,
1787279213.992,odom,0.0000,0.0000,6.140,10.000,
