t_wall,topic,vx,wz,px,py,extra
1787273760.039,odom,0.0000,0.0000,6.140,10.000,
1787273760.041,/auto_vel_raw,0.0000,0.0000,,,
1787273760.042,/auto_vel,0.0000,0.0000,,,
1787273760.044,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273760.048,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273760.048,/cmd_vel_bruto,0.0000,0.0000,,,
1787273760.062,odom,0.0000,0.0000,6.140,10.000,
1787273760.091,odom,0.0000,0.0000,6.140,10.000,
1787273760.106,/auto_vel_raw,0.0000,0.0000,,,
1787273760.114,odom,0.0000,0.0000,6.140,10.000,
1787273760.119,/auto_vel,0.0000,0.0000,,,
1787273760.119,/compensador_rumo/cmd_vel,0.0000,0.0000,,,
1787273760.120,/hoverboard_base_controller/cmd_vel,0.0000,0.0000,,,
1787273760.121,/cmd_vel_bruto,0.0000,0.0000,,,
1787273760.137,odom,0.0000,0.0000,6.140,10.000,
1787273760.156,/auto_vel_raw,0.0000,0.0000,,,
1787273760.157,odom,0.0000,0.0000,6.140,10.000,
1787273760.178,odom,0.0000,0.0000,6.140,10.000,
1787273760.205,odom,0.0000,0.0000,6.140,10.000,
1787273760.223,/auto_vel_raw,0.0000,0.0000,,,
1787273760.236,odom,0.0000,0.0000,6.140,10.000,
1787273760.254,odom,0.0000,0.0000,6.140,10.000,
