t,x,y,yaw,dist
8.2703,3.05331,3.45346,-1.78619,8.22256
8.2901,3.05306,3.44778,-1.7986,8.22496
8.3107,3.05273,3.44208,-1.81085,8.22745
8.3301,3.05231,3.43636,-1.82294,8.23003
8.3502,3.05181,3.43062,-1.83486,8.23271
8.3698,3.0512,3.42486,-1.84656,8.23548
8.39,3.05051,3.41909,-1.85809,8.23835
8.4101,3.04973,3.4133,-1.86942,8.2413
8.4301,3.04886,3.40749,-1.88056,8.24435
8.4504,3.04791,3.40167,-1.8915,8.24749
8.4698,3.04674,3.39571,-1.90137,8.25088
8.4902,3.04549,3.38974,-1.91091,8.25436
8.51,3.04415,3.38375,-1.92023,8.25792
8.5299,3.04272,3.37775,-1.92932,8.26157
8.5501,3.04121,3.37174,-1.93818,8.26531
8.5698,3.03961,3.36571,-1.94676,8.26914
8.59,3.03793,3.35966,-1.95509,8.27306
8.6105,3.03616,3.3536,-1.96318,8.27706
8.6311,3.03431,3.34752,-1.97102,8.28115
8.65,3.03238,3.34143,-1.9786,8.28531
8.6698,3.03049,3.33585,-1.98454,8.28924
8.6898,3.02856,3.3304,-1.98993,8.29316
8.7104,3.02657,3.32493,-1.99504,8.29716
8.7303,3.02451,3.31944,-1.99993,8.30121
8.7498,3.02243,3.31396,-2.00481,8.30529
8.7699,3.02021,3.30859,-2.0078,8.30946
8.7901,3.01793,3.30325,-2.01023,8.31367
8.8108,3.01562,3.29791,-2.01256,8.31791
8.8299,3.0133,3.29257,-2.01489,8.32216
8.85,3.01096,3.28724,-2.01722,8.32642
8.8697,3.00846,3.28201,-2.01708,8.3308
8.8899,3.00594,3.27679,-2.01681,8.33519
8.9102,3.00342,3.27157,-2.01654,8.33959
8.9302,3.0009,3.26635,-2.01627,8.34398
8.9503,2.99838,3.26113,-2.016,8.34837
8.9697,2.99581,3.25597,-2.01481,8.35279
8.9914,2.99325,3.2508,-2.01361,8.35721
9.0099,2.9907,3.24564,-2.01241,8.36162
9.0299,2.98815,3.24047,-2.01121,8.36603
9.0502,2.98561,3.23529,-2.01001,8.37043
9.07,2.98307,3.23012,-2.00883,8.37484
9.0909,2.98054,3.22493,-2.00764,8.37924
9.1099,2.97802,3.21975,-2.00645,8.38364
9.13,2.9755,3.21456,-2.00527,8.38803
9.1503,2.97299,3.20937,-2.00408,8.39243
9.1701,2.97048,3.20416,-2.00298,8.39683
9.1898,2.96798,3.19894,-2.00198,8.40123
9.21,2.96549,3.19371,-2.00097,8.40563
9.2304,2.963,3.18847,-1.99996,8.41002
9.2504,2.96052,3.18324,-1.99896,8.41442
9.2698,2.95831,3.17907,-1.99524,8.41812
9.2907,2.95613,3.17506,-1.99115,8.42175
9.3101,2.95399,3.17107,-1.98717,8.42532
9.3303,2.95185,3.16706,-1.98334,8.42891
9.3504,2.94974,3.16301,-1.97961,8.43249
9.3697,2.94754,3.15912,-1.97361,8.43608
9.3914,2.94536,3.15523,-1.96748,8.43966
9.4102,2.9432,3.15133,-1.96136,8.44323
9.43,2.94106,3.14742,-1.95524,8.44678
9.4513,2.93895,3.14349,-1.94911,8.45031
9.4702,2.9367,3.13966,-1.94053,8.45393
9.4899,2.93447,3.13582,-1.93181,8.45754
9.5103,2.93227,3.13196,-1.92309,8.46113
9.5301,2.93011,3.12808,-1.91437,8.46469
9.5501,2.92798,3.12418,-1.90565,8.46823
9.57,2.92578,3.12045,-1.89486,8.47177
9.5899,2.9236,3.1167,-1.88396,8.47529
9.6099,2.92147,3.11294,-1.87306,8.47878
9.6299,2.91938,3.10915,-1.86216,8.48224
9.6501,2.91734,3.10533,-1.85126,8.48568
9.6701,2.91533,3.10152,-1.84022,8.48908
9.6899,2.91336,3.09769,-1.82918,8.49246
9.7109,2.91143,3.09384,-1.81815,8.4958
9.7308,2.90955,3.08996,-1.80711,8.49912
9.7507,2.90771,3.08607,-1.79607,8.5024
9.7701,2.90589,3.08224,-1.7845,8.50564
9.7902,2.90411,3.0784,-1.77293,8.50885
9.8101,2.90238,3.07453,-1.76136,8.51203
9.8298,2.90069,3.07065,-1.74979,8.51517
9.8502,2.89905,3.06674,-1.73822,8.51828
9.8701,2.89744,3.06285,-1.72642,8.52136
9.8899,2.89588,3.05895,-1.71463,8.5244
9.9111,2.89436,3.05503,-1.70283,8.52741
9.9299,2.89289,3.05109,-1.69104,8.53039
9.95,2.89147,3.04713,-1.67924,8.53333
9.9698,2.89007,3.04321,-1.66715,8.53623
9.9899,2.88873,3.03926,-1.65505,8.5391
10.0103,2.88743,3.03531,-1.64296,8.54193
10.0303,2.88617,3.03133,-1.63086,8.54473
10.05,2.88497,3.02735,-1.61877,8.54749
10.0699,2.88377,3.02345,-1.60601,8.55021
10.0898,2.88261,3.01954,-1.59324,8.55289
10.1098,2.88151,3.01562,-1.58047,8.55554
10.1299,2.88045,3.01168,-1.56769,8.55815
10.1512,2.87945,3.00773,-1.55492,8.56072
10.1712,2.87849,3.00377,-1.54218,8.56325
10.1923,2.87759,2.99979,-1.52944,8.56574
10.2113,2.87674,2.9958,-1.5167,8.56819
10.2318,2.87594,2.9918,-1.50396,8.57059
10.2517,2.8752,2.98779,-1.49122,8.57296
10.2731,2.87448,2.9838,-1.47828,8.57529
10.2912,2.87382,2.9798,-1.46533,8.57758
10.3118,2.8732,2.97579,-1.45239,8.57983
10.3316,2.87264,2.97178,-1.43945,8.58203
10.3513,2.87213,2.96776,-1.4265,8.58419
10.3713,2.87169,2.96372,-1.41364,8.58631
10.3914,2.87131,2.95965,-1.40094,8.58838
10.4114,2.87099,2.95556,-1.38838,8.5904
10.4314,2.87073,2.95146,-1.37584,8.59237
10.4526,2.87053,2.94736,-1.3633,8.5943
10.4719,2.87038,2.94324,-1.35086,8.59618
10.492,2.87031,2.9391,-1.3386,8.59801
10.5113,2.8703,2.93494,-1.32644,8.59979
