t,x,y,yaw,dist
10.2102,2.82956,3.79561,-0.83778,8.30806
10.2303,2.83397,3.79158,-0.84479,8.30527
10.2502,2.8384,3.7877,-0.85409,8.30242
10.2701,2.84281,3.7838,-0.86358,8.29959
10.2901,2.8472,3.77987,-0.87316,8.29679
10.3106,2.85157,3.77592,-0.88282,8.29403
10.3307,2.85591,3.77195,-0.89259,8.2913
10.3504,2.86024,3.768,-0.90385,8.28858
10.3702,2.86454,3.76403,-0.91525,8.2859
10.3903,2.86882,3.76003,-0.92677,8.28325
10.4104,2.87307,3.756,-0.93841,8.28064
10.4312,2.87729,3.75195,-0.95018,8.27807
10.4512,2.88141,3.74789,-0.96227,8.27559
10.4712,2.8855,3.74382,-0.97447,8.27316
10.4913,2.88956,3.73971,-0.98679,8.27077
10.5113,2.89359,3.73558,-0.99925,8.26842
10.5333,2.89758,3.73143,-1.01184,8.26611
10.5513,2.90149,3.72727,-1.0247,8.26389
10.5714,2.90537,3.72309,-1.03768,8.26172
10.5912,2.9092,3.71888,-1.05079,8.25959
10.6111,2.91299,3.71465,-1.06405,8.25751
10.6316,2.91675,3.7104,-1.07744,8.25548
10.6515,2.92039,3.70615,-1.09117,8.25356
10.6713,2.92398,3.70188,-1.10502,8.25169
10.6913,2.92753,3.69759,-1.119,8.24988
10.7112,2.93103,3.69328,-1.13313,8.24812
10.7323,2.93449,3.68894,-1.14739,8.24641
10.7513,2.93788,3.68459,-1.16185,8.24478
10.7712,2.94121,3.68022,-1.17645,8.24321
10.7914,2.94449,3.67583,-1.19118,8.2417
10.8112,2.94772,3.67142,-1.20606,8.24025
10.8317,2.9509,3.66698,-1.22108,8.23886
