t,x,y,yaw,alvo_x,alvo_y,dist,rumo_alvo,erro,v_alvo,cmd_v,cmd_wz,saiu_v,saiu_wz
45.95,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.15,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.351,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.4,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.45,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.55,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.603,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.653,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.801,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.85,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.9,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
46.95,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.151,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.201,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.401,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.45,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.55,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.6,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.651,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.8,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.85,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.9,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
47.952,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.151,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.4,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.45,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.501,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.551,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.601,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.65,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.801,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.85,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.9,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
48.952,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.15,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.4,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.45,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.551,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.6,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.651,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.8,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.851,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.901,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
49.95,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.001,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.151,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.402,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.45,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.55,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.6,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.65,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.752,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.8,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.85,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.9,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
50.95,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.151,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.401,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.45,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.55,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.6,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.65,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.8,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.85,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.9,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
51.952,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.001,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.051,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.151,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.251,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.351,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.4,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.45,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.552,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.6,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.65,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.702,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.8,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.85,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.901,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
52.95,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.101,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.15,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.401,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.451,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.551,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.6,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.65,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.801,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.851,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.9,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
53.95,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.15,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.201,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.4,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.451,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.5,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.551,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.6,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.65,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.7,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.75,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.801,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.851,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.9,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
54.95,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.0,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.05,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.1,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.15,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.2,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.25,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.3,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.35,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
55.401,-1.5563,0.4597,1.1708,-1.5807065963745117,0.6019458770751953,0.1443,1.1708,0.0,0.0,0.0,0.0,0.0,0.0
